incident_id,incident_date,year,state_abbr,agency_id,agency_name,agency_type,agency_state_abbr,agency_state_name,multi_agency_incident
3478,2018-03-06,2018,CA,196,San Francisco Police Department,local_police,CA,California,False
3480,2018-03-06,2018,TX,2093,Shelby County Sheriff's Office,sheriff,TX,Texas,False
3481,2018-03-06,2018,MO,613,Clinton Police Department,local_police,MO,Missouri,False
3479,2018-03-07,2018,CA,519,Long Beach Police Department,local_police,CA,California,False
3482,2018-03-07,2018,TX,141,Austin Police Department,local_police,TX,Texas,False
4252,2018-03-07,2018,TX,951,Texas Department of Public Safety,state_police,TX,Texas,False
3483,2018-03-08,2018,VA,2094,Spotsylvania County Sheriff's Department,sheriff,VA,Virginia,False
3493,2018-03-08,2018,PA,2097,Pottstown Police Department,local_police,PA,Pennsylvania,False
3494,2018-03-08,2018,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
4254,2018-03-08,2018,CA,2273,Riverside Police Department,local_police,CA,California,False
3485,2018-03-09,2018,FL,1790,Tarpon Springs Police Department,local_police,FL,Florida,False
3492,2018-03-09,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
4253,2018-03-09,2018,TX,698,Arlington Police Department,local_police,TX,Texas,False
3488,2018-03-10,2018,OR,1295,Hillsboro Police Department,local_police,OR,Oregon,False
3491,2018-03-10,2018,CA,45,Fontana Police Department,local_police,CA,California,False
3486,2018-03-11,2018,CA,558,Oakland Police Department,local_police,CA,California,False
3498,2018-03-11,2018,NM,81,New Mexico State Police,state_police,NM,New Mexico,False
3499,2018-03-11,2018,TX,575,Montgomery County Sheriff's Office,sheriff,TX,Texas,False
3487,2018-03-12,2018,IL,2104,Elgin Police Department,local_police,IL,Illinois,False
3490,2018-03-12,2018,MI,2096,Blackman Township Police Officers,local_police,MI,Michigan,False
3495,2018-03-12,2018,NC,2098,Davidson County Sheriff's Office,sheriff,NC,North Carolina,False
3496,2018-03-12,2018,ND,2099,Fargo Police Department,local_police,ND,North Dakota,True
3496,2018-03-12,2018,ND,2100,Moorhead Police Department,local_police,ND,North Dakota,True
3497,2018-03-12,2018,NY,2101,Nassau County Police Department,local_police,NY,New York,False
3503,2018-03-12,2018,CA,2106,Tulare Police Department,local_police,CA,California,False
4251,2018-03-12,2018,CO,1495,El Paso County Sheriff's Office,sheriff,CO,Colorado,False
3501,2018-03-13,2018,UT,2103,Sandy Police Department,local_police,UT,Utah,False
3500,2018-03-14,2018,OR,2102,Keizer Police Department,local_police,OR,Oregon,False
3511,2018-03-14,2018,LA,818,East Baton Rouge Parish Sheriff's Office,sheriff,LA,Louisiana,False
3513,2018-03-14,2018,SD,1083,Rosebud Sioux Tribe Law Enforcement Services,other,SD,South Dakota,False
3514,2018-03-15,2018,AZ,1532,Casa Grande Police Department,local_police,AZ,Arizona,False
3507,2018-03-16,2018,TN,2107,Clarksville Police Department,local_police,TN,Tennessee,False
3508,2018-03-16,2018,TN,2108,Jonesborough Police Department,local_police,TN,Tennessee,False
3510,2018-03-16,2018,WA,1116,Pierce County Sheriff's Department,sheriff,WA,Washington,False
3512,2018-03-16,2018,NC,2109,Yancey County Sheriff's Office,sheriff,NC,North Carolina,False
4257,2018-03-16,2018,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
3504,2018-03-17,2018,CA,1687,Escondido Police Department,local_police,CA,California,False
3502,2018-03-18,2018,TX,2105,Lancaster Police Department,local_police,TX,Texas,False
3506,2018-03-18,2018,CA,486,Sacramento Police Department,local_police,CA,California,False
3509,2018-03-18,2018,CA,20,Los Angeles County Sheriff's Department,sheriff,CA,California,False
3515,2018-03-19,2018,SC,395,Greenville County Sheriff's Department,sheriff,SC,South Carolina,False
3516,2018-03-19,2018,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
3517,2018-03-19,2018,AR,2110,Baxter County Sheriff's Department,sheriff,AR,Arkansas,False
3520,2018-03-19,2018,CO,106,Denver Police Department,local_police,CO,Colorado,False
3518,2018-03-20,2018,KY,2111,Scott County Sheriff's Department,sheriff,KY,Kentucky,False
3519,2018-03-20,2018,NC,2112,Person County Sheriff's Office,sheriff,NC,North Carolina,False
3528,2018-03-20,2018,FL,805,Polk County Sheriff's Department,sheriff,FL,Florida,False
3533,2018-03-20,2018,NJ,2120,Princeton Police Department,local_police,NJ,New Jersey,False
3523,2018-03-21,2018,OK,2115,Owasso Police Department,local_police,OK,Oklahoma,False
3524,2018-03-21,2018,OK,2116,Mannford Police Department,local_police,OK,Oklahoma,False
3525,2018-03-21,2018,FL,1761,Nassau County Sheriff's Office,sheriff,FL,Florida,False
3534,2018-03-21,2018,CA,196,San Francisco Police Department,local_police,CA,California,False
4256,2018-03-21,2018,TX,2119,Littlefield Police Department,local_police,TX,Texas,False
3521,2018-03-22,2018,IL,2113,Aurora Police Department,local_police,IL,Illinois,False
3529,2018-03-22,2018,TX,160,Harris County Sheriff's Office,sheriff,TX,Texas,False
3522,2018-03-23,2018,TX,2114,Abilene Police Department,local_police,TX,Texas,False
3526,2018-03-23,2018,LA,2117,Washington Parish Sheriff's Department,sheriff,LA,Louisiana,False
3527,2018-03-23,2018,TX,2118,Childress County Sheriff's Department,sheriff,TX,Texas,False
3536,2018-03-23,2018,FL,2121,Largo Police Department,local_police,FL,Florida,False
3540,2018-03-23,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3541,2018-03-23,2018,MI,2122,Flint Police Department,local_police,MI,Michigan,True
3541,2018-03-23,2018,MI,479,Michigan State Police,state_police,MI,Michigan,True
3542,2018-03-23,2018,AZ,2123,Douglas Police Department,local_police,AZ,Arizona,False
3569,2018-03-23,2018,AZ,2136,Salt River Police Department,local_police,AZ,Arizona,False
3537,2018-03-24,2018,AK,775,Alaska State Troopers,state_police,AK,Alaska,False
3538,2018-03-24,2018,AK,208,Anchorage Police Department,local_police,AK,Alaska,False
3539,2018-03-24,2018,OH,90,Columbus Police Department,local_police,OH,Ohio,False
3535,2018-03-25,2018,TX,141,Austin Police Department,local_police,TX,Texas,False
3543,2018-03-26,2018,VA,2124,Wise County Sheriff's Office,sheriff,VA,Virginia,False
3548,2018-03-27,2018,NC,2126,Sanford Police Department,local_police,NC,North Carolina,False
3551,2018-03-27,2018,FL,121,Santa Rosa County Sheriff's Office,sheriff,FL,Florida,False
3552,2018-03-27,2018,ID,2129,Nampa Police Department,local_police,ID,Idaho,False
3553,2018-03-27,2018,AL,1131,Montgomery Police Department,local_police,AL,Alabama,False
3554,2018-03-27,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3544,2018-03-28,2018,OK,164,Stillwater Police Department,local_police,OK,Oklahoma,False
3545,2018-03-28,2018,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
3546,2018-03-28,2018,KY,130,Kentucky State Police,state_police,KY,Kentucky,True
3546,2018-03-28,2018,KY,2125,Hardin County Sheriff's Office,sheriff,KY,Kentucky,True
3547,2018-03-28,2018,AL,860,Alabama State Police,state_police,AL,Alabama,False
3549,2018-03-28,2018,SC,2128,South Carolina Highway Patrol,state_police,SC,South Carolina,True
3549,2018-03-28,2018,SC,306,Lexington County Sheriff's Department,sheriff,SC,South Carolina,True
3549,2018-03-28,2018,SC,2127,West Columbia Police Department,local_police,SC,South Carolina,True
3550,2018-03-28,2018,AZ,1540,Surprise Police Department,local_police,AZ,Arizona,False
3555,2018-03-29,2018,TX,2130,Pasadena Police Department,local_police,TX,Texas,False
3556,2018-03-29,2018,WV,2131,South Charleston Police Department,local_police,WV,West Virginia,False
3557,2018-03-29,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3559,2018-03-29,2018,TN,2107,Clarksville Police Department,local_police,TN,Tennessee,False
3560,2018-03-30,2018,NC,2132,Winston-Salem Police Department,local_police,NC,North Carolina,False
3568,2018-03-30,2018,CA,1003,Merced County Sheriff's Department,sheriff,CA,California,False
3567,2018-03-31,2018,OK,3559,Guthrie Police Department,local_police,OK,Oklahoma,False
3576,2018-03-31,2018,NV,933,Reno Police Department,local_police,NV,Nevada,False
3561,2018-04-01,2018,TX,580,Bexar County Sheriff's Office,sheriff,TX,Texas,False
3562,2018-04-01,2018,LA,2133,Vernon Parish Sheriff's Office,sheriff,LA,Louisiana,False
3563,2018-04-01,2018,LA,797,St. Tammany Parish Sheriff's Office,sheriff,LA,Louisiana,False
3564,2018-04-01,2018,FL,295,Tampa Police Department,local_police,FL,Florida,False
3565,2018-04-01,2018,NC,706,Greenville Police Department,local_police,NC,North Carolina,False
3566,2018-04-01,2018,MI,2134,Jackson Police Department,local_police,MI,Michigan,False
3572,2018-04-01,2018,TX,2137,Cameron County Sheriff's Office,sheriff,TX,Texas,False
3573,2018-04-01,2018,MO,2068,Belton Police Department,local_police,MO,Missouri,False
4255,2018-04-01,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3579,2018-04-03,2018,AL,531,Huntsville Police Department,local_police,AL,Alabama,False
3574,2018-04-04,2018,OK,2138,Okmulgee Police Department,local_police,OK,Oklahoma,False
3575,2018-04-04,2018,TX,934,Corpus Christi Police Department,local_police,TX,Texas,False
3577,2018-04-04,2018,NY,298,New York Police Department,local_police,NY,New York,False
3580,2018-04-04,2018,GA,2139,Pike County Sheriff's Department,sheriff,GA,Georgia,False
3581,2018-04-04,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3584,2018-04-04,2018,AZ,319,Mesa Police Department,local_police,AZ,Arizona,False
3578,2018-04-05,2018,NY,541,Greece Police Department,local_police,NY,New York,False
3582,2018-04-05,2018,PA,2140,New Wilmington Borough Police Department,local_police,PA,Pennsylvania,False
3583,2018-04-05,2018,IN,2141,South Bend Police Department,local_police,IN,Indiana,False
3586,2018-04-05,2018,CA,785,Barstow Police Department,local_police,CA,California,False
3587,2018-04-05,2018,CA,120,Fremont Police Department,local_police,CA,California,False
3623,2018-04-05,2018,WV,2152,Harrison County Sheriff's Department,sheriff,WV,West Virginia,False
4259,2018-04-05,2018,IN,2141,South Bend Police Department,local_police,IN,Indiana,False
3588,2018-04-06,2018,CA,226,Yuba County Sheriff's Office,sheriff,CA,California,False
3590,2018-04-06,2018,AR,2142,Searcy County Sheriff's Department,sheriff,AR,Arkansas,False
4258,2018-04-06,2018,WA,1488,Federal Way Police Department,local_police,WA,Washington,False
4260,2018-04-06,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3591,2018-04-07,2018,OR,618,Portland Police Department,local_police,OR,Oregon,False
3592,2018-04-07,2018,CA,1895,Butte County Sheriff's Department,sheriff,CA,California,False
3593,2018-04-08,2018,CA,878,Cathedral City Police Department,local_police,CA,California,False
3594,2018-04-08,2018,VA,2012,Danville Police Department,local_police,VA,Virginia,False
3595,2018-04-08,2018,UT,229,West Valley City Police Department,local_police,UT,Utah,False
3596,2018-04-08,2018,KY,583,Louisville Metro Police Department,local_police,KY,Kentucky,False
3597,2018-04-09,2018,MI,2143,Troy Police Department,local_police,MI,Michigan,False
3598,2018-04-09,2018,MT,105,Billings Police Department,local_police,MT,Montana,False
3599,2018-04-09,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
4262,2018-04-09,2018,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
3600,2018-04-10,2018,MT,105,Billings Police Department,local_police,MT,Montana,False
3601,2018-04-10,2018,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
3602,2018-04-10,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3603,2018-04-10,2018,MI,2144,Royal Oak Police Department,local_police,MI,Michigan,False
3605,2018-04-11,2018,LA,2145,Winn Parish Sheriff's Department,sheriff,LA,Louisiana,False
3606,2018-04-11,2018,CA,1661,Gardena Police Department,local_police,CA,California,False
3607,2018-04-11,2018,NY,2146,Genesse County Sheriff's Department,sheriff,NY,New York,False
3613,2018-04-11,2018,NC,2149,Alleghany County Sheriff's Office,sheriff,NC,North Carolina,False
3637,2018-04-11,2018,LA,2145,Winn Parish Sheriff's Department,sheriff,LA,Louisiana,False
3608,2018-04-12,2018,GA,447,Atlanta Police Department,local_police,GA,Georgia,False
3609,2018-04-12,2018,MN,2147,Washington County Sheriff's Office,sheriff,MN,Minnesota,False
3610,2018-04-12,2018,AR,2148,Helena-West Helena Police Department,local_police,AR,Arkansas,False
3611,2018-04-12,2018,PA,19,Pennsylvania State Police,state_police,PA,Pennsylvania,False
3614,2018-04-12,2018,CO,435,Trinidad Police Department,local_police,CO,Colorado,False
3612,2018-04-13,2018,TX,521,Waco Police Department,local_police,TX,Texas,False
3621,2018-04-13,2018,CO,2151,U.S. Marshals Service,federal,CO,Colorado,False
3617,2018-04-14,2018,NJ,52,Winslow Police Department,local_police,NJ,New Jersey,True
3617,2018-04-14,2018,NJ,2045,Millville Police Department,local_police,NJ,New Jersey,True
3618,2018-04-14,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3619,2018-04-14,2018,GA,2087,Carroll County Sheriff's Office,sheriff,GA,Georgia,False
3620,2018-04-14,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
4263,2018-04-14,2018,CA,79,Anaheim Police Department,local_police,CA,California,False
3616,2018-04-15,2018,MT,2150,Bureau of Indian Affairs Police,federal,MT,Montana,False
3622,2018-04-17,2018,UT,1107,Unified Police Department of Greater Salt Lake,local_police,UT,Utah,False
3624,2018-04-17,2018,GA,2851,Cobb County Police Department,local_police,GA,Georgia,False
3625,2018-04-17,2018,OK,2153,Tishomingo Polce Department,local_police,OK,Oklahoma,False
3631,2018-04-17,2018,KY,2157,Cumberland County Sheriff's Office,sheriff,KY,Kentucky,False
3626,2018-04-18,2018,GA,986,Douglas County Sheriff's Department,sheriff,GA,Georgia,False
3627,2018-04-18,2018,MO,2154,Greene County Sheriff,sheriff,MO,Missouri,False
3628,2018-04-18,2018,FL,534,Fort Lauderdale Police Department,local_police,FL,Florida,False
3629,2018-04-18,2018,UT,250,Salt Lake City Police Department,local_police,UT,Utah,False
3630,2018-04-18,2018,MI,2155,Kalamazoo Department of Public Safety,local_police,MI,Michigan,True
3630,2018-04-18,2018,MI,2156,Kalamazoo Township Police Department,local_police,MI,Michigan,True
3630,2018-04-18,2018,MI,478,Kalamazoo County Sheriff's Office,sheriff,MI,Michigan,True
3630,2018-04-18,2018,MI,479,Michigan State Police,state_police,MI,Michigan,True
3634,2018-04-20,2018,CA,266,California Highway Patrol,state_police,CA,California,False
3636,2018-04-20,2018,FL,326,Orange County Sheriff's Office,sheriff,FL,Florida,False
3638,2018-04-20,2018,IL,2159,Tazewell County Sheriff's Office,sheriff,IL,Illinois,False
3632,2018-04-21,2018,IA,1343,Boone Police Department,local_police,IA,Iowa,False
3633,2018-04-21,2018,TN,31,Memphis Police Department,local_police,TN,Tennessee,False
3635,2018-04-22,2018,MI,1536,Ottawa County Sheriff's Department,sheriff,MI,Michigan,True
3635,2018-04-22,2018,MI,2158,Holland Department of Public Safety,local_police,MI,Michigan,True
3639,2018-04-22,2018,KY,2160,West Buechel Police Department,local_police,KY,Kentucky,False
3640,2018-04-24,2018,TX,44,San Antonio Police Department,local_police,TX,Texas,False
3642,2018-04-24,2018,KY,583,Louisville Metro Police Department,local_police,KY,Kentucky,False
4266,2018-04-24,2018,TX,984,Amarillo Police Department,local_police,TX,Texas,False
3641,2018-04-25,2018,CO,893,Colorado Springs Police Department,local_police,CO,Colorado,False
3643,2018-04-25,2018,KY,583,Louisville Metro Police Department,local_police,KY,Kentucky,False
3644,2018-04-25,2018,CO,106,Denver Police Department,local_police,CO,Colorado,False
4264,2018-04-25,2018,AZ,2355,Hualapai Nation Police Department,local_police,AZ,Arizona,False
4265,2018-04-25,2018,TX,1664,Grand Prairie Police Department,local_police,TX,Texas,False
3646,2018-04-26,2018,TX,2161,Wichita County Sheriff's Office,sheriff,TX,Texas,False
3648,2018-04-26,2018,CA,1895,Butte County Sheriff's Department,sheriff,CA,California,False
4267,2018-04-26,2018,MI,2350,Shelby Township Police Department,local_police,MI,Michigan,False
3649,2018-04-28,2018,GA,2162,Johns Creek Police Department,local_police,GA,Georgia,False
3652,2018-04-28,2018,CO,507,Northglenn Police Department,local_police,CO,Colorado,False
3653,2018-04-28,2018,CA,2163,Elk Grove Police Department,local_police,CA,California,False
3750,2018-04-28,2018,FL,2207,Casselberry Police Department,local_police,FL,Florida,False
3650,2018-04-29,2018,LA,772,Shreveport Police Department,local_police,LA,Louisiana,False
3651,2018-04-29,2018,CA,1190,Redlands Police Department,local_police,CA,California,False
3654,2018-04-29,2018,NC,2165,Macon County Sheriff's Department,sheriff,NC,North Carolina,False
3655,2018-04-29,2018,IA,2164,Iowa Department of Public Safety,state_police,IA,Iowa,False
4268,2018-04-30,2018,OH,90,Columbus Police Department,local_police,OH,Ohio,False
3657,2018-05-01,2018,TX,2166,U.S. Immigration and Customs Enforcement,federal,TX,Texas,False
4273,2018-05-01,2018,TX,2048,League City Police Department,local_police,TX,Texas,False
3658,2018-05-02,2018,AZ,817,Arizona Department of Public Safety,state_police,AZ,Arizona,False
3659,2018-05-02,2018,SD,2167,Box Elder Police Department,local_police,SD,South Dakota,False
3660,2018-05-02,2018,NC,2168,Alamance County Sheriff's Office,sheriff,NC,North Carolina,False
3661,2018-05-02,2018,KS,2169,Kansas City Police Department,local_police,KS,Kansas,False
3662,2018-05-02,2018,TX,330,Dallas Police Department,local_police,TX,Texas,False
3663,2018-05-02,2018,GA,1519,Columbus Police Department,local_police,GA,Georgia,False
3664,2018-05-03,2018,CA,873,Tulare County Sheriff's Department,sheriff,CA,California,False
3666,2018-05-03,2018,TX,2170,Jim Wells County Sheriff's Department,sheriff,TX,Texas,False
3742,2018-05-04,2018,IN,377,Terre Haute Police Department,local_police,IN,Indiana,False
3744,2018-05-04,2018,ME,514,Maine State Police,state_police,ME,Maine,False
3670,2018-05-05,2018,OH,1857,Kettering Police Department,local_police,OH,Ohio,False
3671,2018-05-05,2018,AZ,510,Scottsdale Police Department,local_police,AZ,Arizona,False
3743,2018-05-05,2018,TX,580,Bexar County Sheriff's Office,sheriff,TX,Texas,False
3745,2018-05-05,2018,MO,1264,Missouri Highway Patrol,state_police,MO,Missouri,False
3667,2018-05-06,2018,OH,2171,Guernsey County Sheriff's Office,sheriff,OH,Ohio,False
3668,2018-05-06,2018,OK,2172,Prague Police Department,local_police,OK,Oklahoma,False
3669,2018-05-06,2018,GA,2173,College Park Police Department,local_police,GA,Georgia,False
3673,2018-05-06,2018,WY,647,Casper Police Department,local_police,WY,Wyoming,False
3672,2018-05-07,2018,FL,482,Orlando Police Department,local_police,FL,Florida,False
3674,2018-05-07,2018,OK,1313,Tulsa Police Department,local_police,OK,Oklahoma,False
3675,2018-05-07,2018,GA,2174,Floyd County Police Department,local_police,GA,Georgia,True
3675,2018-05-07,2018,GA,1038,Georgia State Police,state_police,GA,Georgia,True
3680,2018-05-07,2018,WI,1745,Appleton Police Department,local_police,WI,Wisconsin,False
3747,2018-05-07,2018,AZ,1360,Yuma Police Department,local_police,AZ,Arizona,False
3748,2018-05-07,2018,AR,2205,Sebastian County Sheriff's Office,sheriff,AR,Arkansas,False
3677,2018-05-08,2018,PA,2177,Manheim Township Police Department,local_police,PA,Pennsylvania,False
3678,2018-05-08,2018,AZ,397,Tucson Police Department,local_police,AZ,Arizona,False
3679,2018-05-08,2018,VA,448,Virginia State Police,state_police,VA,Virginia,True
3679,2018-05-08,2018,VA,2178,Glade Spring Police Department,local_police,VA,Virginia,True
4274,2018-05-08,2018,CO,593,Greeley Police Department,local_police,CO,Colorado,False
3682,2018-05-09,2018,MS,1957,Jackson Police Department,local_police,MS,Mississippi,False
3683,2018-05-10,2018,TN,625,Morristown Police Department,local_police,TN,Tennessee,False
3684,2018-05-10,2018,PA,2179,Lower Burrell Police Department,local_police,PA,Pennsylvania,False
3692,2018-05-11,2018,WI,2988,Loyal Police Department,local_police,WI,Wisconsin,True
3692,2018-05-11,2018,WI,2182,Clark County's Sheriff's Department,sheriff,WI,Wisconsin,True
3746,2018-05-11,2018,WI,2182,Clark County's Sheriff's Department,sheriff,WI,Wisconsin,False
3749,2018-05-11,2018,LA,2206,Bossier Parish Sheriff's Department,sheriff,LA,Louisiana,False
3751,2018-05-11,2018,IN,1172,Evansville Police Department,local_police,IN,Indiana,False
3752,2018-05-11,2018,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
3753,2018-05-11,2018,ID,2208,Blackfoot Police Department,local_police,ID,Idaho,False
3693,2018-05-12,2018,OH,2183,Franklin County Sheriff's Office,sheriff,OH,Ohio,False
3686,2018-05-13,2018,VA,286,Portsmouth Police Department,local_police,VA,Virginia,False
3689,2018-05-13,2018,LA,2180,Tangipahoa Parish Sheriff's Department,sheriff,LA,Louisiana,False
3690,2018-05-13,2018,GA,2181,Franklin County Sheriff's Department,sheriff,GA,Georgia,False
3691,2018-05-13,2018,MI,992,Dearborn Police Department,local_police,MI,Michigan,False
3685,2018-05-14,2018,MD,471,Prince George's Police Department,local_police,MD,Maryland,False
3687,2018-05-14,2018,MI,2144,Royal Oak Police Department,local_police,MI,Michigan,False
3688,2018-05-14,2018,ME,514,Maine State Police,state_police,ME,Maine,False
3694,2018-05-14,2018,IL,2184,Quincy Police Department,local_police,IL,Illinois,False
3695,2018-05-14,2018,TX,44,San Antonio Police Department,local_police,TX,Texas,False
3696,2018-05-14,2018,VA,696,Richmond Police Department,local_police,VA,Virginia,False
3698,2018-05-15,2018,FL,2186,Lake Mary Police Department,local_police,FL,Florida,False
3705,2018-05-16,2018,OH,2188,Belmont County Sheriff's Department,sheriff,OH,Ohio,False
3708,2018-05-17,2018,OK,2055,U.S. Marshals Service,federal,OK,Oklahoma,False
3703,2018-05-18,2018,MI,2187,Livonia Police Department,local_police,MI,Michigan,False
3704,2018-05-18,2018,TX,203,Laredo Police Department,local_police,TX,Texas,False
3706,2018-05-18,2018,OR,1271,Gresham Police Department,local_police,OR,Oregon,False
3700,2018-05-19,2018,NV,684,Douglas County Sheriff's Office,sheriff,NV,Nevada,False
3701,2018-05-19,2018,OH,90,Columbus Police Department,local_police,OH,Ohio,False
3702,2018-05-19,2018,CO,1845,Pueblo County Sheriff's Office,sheriff,CO,Colorado,False
3699,2018-05-20,2018,KY,130,Kentucky State Police,state_police,KY,Kentucky,False
3707,2018-05-21,2018,CA,236,San Bernardino County Sheriff's Department,sheriff,CA,California,False
3719,2018-05-21,2018,AR,1716,West Memphis Police Department,local_police,AR,Arkansas,False
3709,2018-05-22,2018,TX,2189,Mathis Police Department,local_police,TX,Texas,False
3710,2018-05-23,2018,IL,2190,Gurnee Police Department,local_police,IL,Illinois,False
3718,2018-05-23,2018,WI,2194,Fox Crossing Police Department,local_police,WI,Wisconsin,False
3720,2018-05-23,2018,TX,2195,U.S. Border Patrol,federal,TX,Texas,False
3717,2018-05-24,2018,FL,1084,Marion County Sheriff's Office,sheriff,FL,Florida,False
3737,2018-05-24,2018,OH,2202,Cuyahoga County Sheriff's Department,sheriff,OH,Ohio,False
3715,2018-05-25,2018,TX,2193,Dumas Police Department,local_police,TX,Texas,False
3716,2018-05-25,2018,ID,1394,Elmore County Sheriff's Department,sheriff,ID,Idaho,False
3736,2018-05-25,2018,CO,2201,Fort Morgan Police Department,local_police,CO,Colorado,False
3714,2018-05-26,2018,TX,2192,Silsbee Police Department,local_police,TX,Texas,False
3712,2018-05-27,2018,CA,262,San Diego Police Department,local_police,CA,California,False
3713,2018-05-27,2018,CO,2191,Bureau of Land Management,federal,CO,Colorado,False
3735,2018-05-27,2018,MO,2200,Dade County Sheriff's Department,sheriff,MO,Missouri,False
3711,2018-05-28,2018,UT,751,West Jordan Police Department,local_police,UT,Utah,False
3722,2018-05-29,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3724,2018-05-29,2018,CA,1672,Stanislaus County Sheriff's Department,sheriff,CA,California,False
3733,2018-05-29,2018,UT,2198,Cottonwood Heights Police Department,local_police,UT,Utah,False
3721,2018-05-30,2018,CA,38,Los Angeles Police Department,local_police,CA,California,False
3734,2018-05-30,2018,FL,2199,Florida City Police Department,local_police,FL,Florida,False
3725,2018-05-31,2018,CA,2196,Fullerton Police Department,local_police,CA,California,False
3726,2018-05-31,2018,NC,1508,Salisbury Police Department,local_police,NC,North Carolina,False
3727,2018-06-01,2018,FL,805,Polk County Sheriff's Department,sheriff,FL,Florida,False
3731,2018-06-01,2018,HI,1346,Honolulu Police Department,local_police,HI,Hawaii,False
3732,2018-06-01,2018,CA,1507,Torrance Police Department,local_police,CA,California,False
3730,2018-06-02,2018,IL,2197,Drug Enforcement Agency,federal,IL,Illinois,False
3728,2018-06-03,2018,OK,101,Oklahoma Highway Patrol,state_police,OK,Oklahoma,False
3729,2018-06-03,2018,CA,267,Riverside County Sheriff's Department,sheriff,CA,California,False
3741,2018-06-03,2018,CA,267,Riverside County Sheriff's Department,sheriff,CA,California,False
3738,2018-06-04,2018,MO,350,Springfield Police Department,local_police,MO,Missouri,False
3739,2018-06-05,2018,TX,2203,Pearland Police Department,local_police,TX,Texas,False
3740,2018-06-05,2018,NC,2204,New Hanover County Sheriff's Office,sheriff,NC,North Carolina,False
3755,2018-06-06,2018,IL,265,Chicago Police Department,local_police,IL,Illinois,False
3757,2018-06-06,2018,NY,2101,Nassau County Police Department,local_police,NY,New York,False
3758,2018-06-06,2018,GA,2209,Troup County Sheriff's Office,sheriff,GA,Georgia,False
3805,2018-06-06,2018,OH,2225,Delaware County Sheriff's Department,sheriff,OH,Ohio,False
3754,2018-06-07,2018,NM,1114,U.S. Marshals Service,federal,NM,New Mexico,False
3756,2018-06-07,2018,TX,141,Austin Police Department,local_police,TX,Texas,False
3850,2018-06-07,2018,IN,2240,"Bureau of Alcohol, Firearms and Tobacco",federal,IN,Indiana,False
3851,2018-06-07,2018,WA,1806,Benton County Sheriff's Office,sheriff,WA,Washington,False
3761,2018-06-08,2018,MS,2211,Madison County Sheriff's Department,sheriff,MS,Mississippi,False
3849,2018-06-08,2018,NJ,576,New Jersey State Police,state_police,NJ,New Jersey,False
3760,2018-06-09,2018,NJ,2210,Deptford Township Police Department,local_police,NJ,New Jersey,False
3762,2018-06-09,2018,TX,2212,Temple Police Department,local_police,TX,Texas,False
3759,2018-06-10,2018,CO,507,Northglenn Police Department,local_police,CO,Colorado,False
3763,2018-06-11,2018,MD,1700,Montgomery County Police Department,local_police,MD,Maryland,False
3765,2018-06-11,2018,CA,1529,Whittier Police Department,local_police,CA,California,False
3764,2018-06-12,2018,IL,2213,Danville Police Department,local_police,IL,Illinois,False
3766,2018-06-12,2018,AZ,80,Phoenix Police Department,local_police,AZ,Arizona,False
3767,2018-06-12,2018,DC,882,Metropolitan Police Department,local_police,DC,District of Columbia,False
3768,2018-06-12,2018,GA,1511,Walton County Sheriff's Department,sheriff,GA,Georgia,False
3769,2018-06-12,2018,NJ,576,New Jersey State Police,state_police,NJ,New Jersey,False
3771,2018-06-13,2018,CO,106,Denver Police Department,local_police,CO,Colorado,False
3774,2018-06-13,2018,OH,16,Pike County Sheriff's Office,sheriff,OH,Ohio,False
3848,2018-06-13,2018,FL,2239,Eustis Police Department,local_police,FL,Florida,False
3770,2018-06-14,2018,CO,1978,Adams County Sheriff's Department,sheriff,CO,Colorado,False
3772,2018-06-14,2018,GA,865,Hall County Sheriff's Department,sheriff,GA,Georgia,False
3773,2018-06-14,2018,NV,375,Las Vegas Metropolitan Police Department,local_police,NV,Nevada,False
3776,2018-06-14,2018,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
3778,2018-06-14,2018,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
3779,2018-06-14,2018,MO,201,Kansas City Police Department,local_police,MO,Missouri,False
